id,vendor_id,pickup_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag
id0418531,1,30-06-16 16:35,1,-73.98218536,40.7751236,-73.97525024,40.78793335,N
id0323863,1,30-06-16 16:35,1,-74.01554871,40.71198654,-73.87069702,40.77399063,N
id0818055,2,30-06-16 16:34,1,-73.99075317,40.73694611,-73.99424744,40.72850037,N
id3275313,2,30-06-16 16:34,3,-73.97088623,40.75908279,-73.86179352,40.76837921,N
id0128399,1,30-06-16 16:34,1,-74.00403595,40.75341034,-73.87106323,40.77422714,N
id3738957,1,30-06-16 16:34,1,-73.99517059,40.7395134,-73.97993469,40.73655701,N
id0732485,2,30-06-16 16:33,1,-73.9987793,40.71689987,-73.98275757,40.76662064,N
id3529374,1,30-06-16 16:32,1,-73.96835327,40.7550354,-73.94541931,40.78366089,N
id1331571,2,30-06-16 16:32,1,-74.01312256,40.70595932,-74.00437164,40.70730972,N
id3534990,2,30-06-16 16:32,1,-73.99489594,40.74010086,-73.9814682,40.72520447,N
id3471829,1,30-06-16 16:32,1,-74.00706482,40.70567703,-73.99829865,40.71324158,N
id3723285,2,30-06-16 16:32,1,-73.97997284,40.77600098,-73.96907043,40.7641983,N
id0172447,2,30-06-16 16:32,5,-73.78182983,40.64474869,-73.98422241,40.74575043,N
id2563730,2,30-06-16 16:32,1,-73.99115753,40.75774384,-73.98836517,40.73428345,N
id2050454,2,30-06-16 16:32,1,-73.98448181,40.74266052,-73.98603821,40.7437706,N
id2859520,2,30-06-16 16:31,1,-73.96573639,40.76205063,-73.95516205,40.77733994,N
id0686830,1,30-06-16 16:31,1,-73.98006439,40.74877548,-73.95605469,40.77785492,N
id1225730,2,30-06-16 16:30,1,-73.96762085,40.76086044,-73.95121765,40.77186584,N
id3306779,2,30-06-16 16:29,2,-73.98111725,40.78005981,-73.97862244,40.77254868,N
id2397997,1,30-06-16 16:29,1,-73.99311066,40.74269104,-73.99121857,40.75047302,N
id1075549,1,30-06-16 16:28,1,-73.95252991,40.77293777,-73.86560059,40.77088165,N
id1695655,2,30-06-16 16:27,5,-73.97047424,40.76503372,-73.97551727,40.78794098,N
id3217002,1,30-06-16 16:27,1,-73.98072815,40.73400116,-73.95904541,40.69420242,N
id1639212,2,30-06-16 16:27,2,-74.00450134,40.70724869,-73.98449707,40.7395401,N
id3075924,1,30-06-16 16:26,1,-73.99571991,40.75952911,-73.98459625,40.77975845,N
id2117415,1,30-06-16 16:26,1,-73.97650146,40.76519012,-73.98204803,40.77019119,N
id1720165,2,30-06-16 16:26,1,-73.8839035,40.74578476,-73.87186432,40.77426147,N
id0950455,2,30-06-16 16:26,2,-73.95927429,40.77165985,-73.9701767,40.76464844,N
id1880859,2,30-06-16 16:25,2,-73.97550201,40.75305939,-73.98916626,40.74375153,N
id1475805,1,30-06-16 16:25,1,-73.98189545,40.75204849,-73.98044586,40.74172211,N
id0823811,2,30-06-16 16:24,5,-73.9609375,40.76102829,-73.94747162,40.77933121,N
id1823739,2,30-06-16 16:24,1,-73.98207855,40.72803116,-73.99471283,40.75027466,N
id2938037,1,30-06-16 16:24,1,-73.97502899,40.78775787,-73.96594238,40.79510117,N
id0415093,1,30-06-16 16:23,1,-73.99655151,40.72704697,-73.98595428,40.7349968,N
id1855675,1,30-06-16 16:23,1,-73.98519897,40.75628662,-74.00904846,40.73406601,N
id1683813,1,30-06-16 16:22,1,-73.95709991,40.77071762,-73.96662903,40.76008224,N
id3204847,1,30-06-16 16:22,1,-73.99504089,40.73259735,-74.00367737,40.73821259,N
id2613074,1,30-06-16 16:21,1,-73.97615814,40.75974655,-73.98903656,40.75313187,Y
id0628510,1,30-06-16 16:20,3,-73.99301147,40.75201416,-73.99188232,40.73540115,N
id3649793,1,30-06-16 16:20,2,-73.9549942,40.77765274,-74.01121521,40.70197678,N
id2612357,2,30-06-16 16:19,1,-73.97428131,40.7551384,-73.78222656,40.6441803,N
id0662292,1,30-06-16 16:18,1,-73.99417114,40.74577713,-73.98194122,40.73661041,N
id3973836,2,30-06-16 16:18,6,-73.97828674,40.74845123,-73.99761963,40.74091339,N
id2307380,2,30-06-16 16:17,1,-73.99836731,40.72768021,-74.00183868,40.72631836,N
id3546799,2,30-06-16 16:17,5,-73.95442963,40.76612091,-73.95742798,40.77427673,N
id0262590,2,30-06-16 16:16,6,-73.98851013,40.75424957,-73.98381805,40.74404144,N
id1364500,2,30-06-16 16:14,1,-74.01441956,40.7121315,-73.78340149,40.64382935,N
id1728752,2,30-06-16 16:13,2,-73.9757309,40.76012039,-73.99220276,40.74604034,N
id2739841,2,30-06-16 16:12,2,-73.98723602,40.76120377,-73.97208405,40.76041412,N
id0899986,2,30-06-16 16:12,5,-73.97413635,40.7788887,-73.97750092,40.75368118,N
id2910598,2,30-06-16 16:12,3,-73.98087311,40.76749039,-73.97252655,40.76396942,N
id0259760,2,30-06-16 16:11,4,-74.00390625,40.74353027,-73.98610687,40.73078156,N
id1494488,2,30-06-16 16:11,5,-74.0080719,40.70439911,-73.99910736,40.74440002,N
id0564818,2,30-06-16 16:09,1,-73.98065948,40.75355148,-73.98487091,40.74816895,N
id1001300,2,30-06-16 16:09,6,-73.96826172,40.77072906,-73.97914124,40.75564957,N
id2084785,1,30-06-16 16:09,1,-73.97505188,40.74201965,-73.98007965,40.74580383,N
id2866915,2,30-06-16 16:08,1,-73.989151,40.75836945,-73.97473145,40.76244354,N
id0423838,1,30-06-16 16:06,1,-74.0025177,40.73986053,-73.99578857,40.74927902,N
id3670002,1,30-06-16 16:06,1,-73.95475769,40.76551819,-73.98848724,40.73389435,Y
id3639350,2,30-06-16 16:06,1,-73.97801971,40.75492477,-74.00109863,40.76112747,N
id0938697,2,30-06-16 16:06,6,-73.86328888,40.76966095,-73.97367859,40.79486847,N
id2354954,2,30-06-16 16:05,1,-73.95413208,40.77907181,-73.94841766,40.77426147,N
id1165955,2,30-06-16 16:04,6,-73.965271,40.75516891,-73.95453644,40.76396942,N
id2097883,2,30-06-16 16:04,1,-73.95218658,40.78145981,-73.98687744,40.76638031,N
id0202285,1,30-06-16 16:04,1,-73.98864746,40.72026062,-73.98184204,40.72086334,Y
id0531831,2,30-06-16 16:03,1,-73.87290955,40.77383804,-73.9853363,40.74468613,N
id1528262,1,30-06-16 16:03,1,-73.99385834,40.73261261,-74.00094604,40.74200821,N
id3247687,1,30-06-16 16:03,1,-73.95154572,40.77414703,-73.98243713,40.72049713,N
id3762046,2,30-06-16 16:02,1,-73.98588562,40.74393082,-73.95415497,40.78712463,N
id3577559,1,30-06-16 16:02,1,-74,40.72149277,-73.98639679,40.72631836,N
id1245552,2,30-06-16 16:02,1,-73.98159027,40.7325592,-73.96967316,40.76171875,N
id1945785,2,30-06-16 16:02,1,-73.98010254,40.78751755,-73.97145081,40.80023575,N
id0584318,2,30-06-16 16:01,1,-73.98088837,40.76319885,-73.97328186,40.76435089,N
id3302709,1,30-06-16 16:01,1,-73.97102356,40.7551651,-73.87089539,40.77423096,N
id3534070,1,30-06-16 16:01,1,-73.8709259,40.77384567,-74.17710876,40.66236115,N
id3286978,1,30-06-16 16:00,1,-73.96613312,40.76204681,-73.97882843,40.78165436,N
id2014443,1,30-06-16 16:00,1,-73.7898407,40.64611816,-73.9803772,40.78753281,N
id3889828,1,30-06-16 16:00,1,-73.99347687,40.7420311,-73.97286224,40.78043747,N
id1051889,2,30-06-16 15:59,6,-73.99401093,40.74330521,-73.9802475,40.77207565,N
id3849351,1,30-06-16 15:59,1,-73.97570038,40.74507523,-73.98243713,40.75853348,N
id3970145,1,30-06-16 15:59,1,-73.9980545,40.74096298,-73.99712372,40.72440338,N
id2325590,2,30-06-16 15:59,1,-73.99347687,40.73320007,-73.99492645,40.74008942,N
id1499220,2,30-06-16 15:59,1,-73.99617767,40.72409058,-73.98474121,40.74752045,N
id3113310,2,30-06-16 15:58,2,-73.99362183,40.73683167,-73.97873688,40.76348877,N
id0829003,2,30-06-16 15:58,2,-74.00041199,40.72728348,-74.00791931,40.73559952,N
id3794745,1,30-06-16 15:58,4,-73.96994019,40.76869583,-73.97100067,40.79863739,N
id0384092,2,30-06-16 15:58,2,-73.9697876,40.79710007,-73.95388794,40.78770065,N
id1072415,1,30-06-16 15:57,1,-74.00592804,40.73580551,-73.9752655,40.7290535,N
id0617238,1,30-06-16 15:57,1,-73.95302582,40.78305054,-73.97776031,40.77707291,N
id0093173,2,30-06-16 15:56,5,-73.98757172,40.74417114,-73.99051666,40.75180817,N
id0389536,2,30-06-16 15:56,1,-73.97274017,40.78599167,-73.98164368,40.7804718,N
id3484120,2,30-06-16 15:56,2,-73.98709869,40.75091934,-73.9785614,40.75242996,N
id2600881,2,30-06-16 15:56,1,-73.96769714,40.79626083,-73.97274017,40.78231049,N
id1062918,1,30-06-16 15:56,1,-74.00818634,40.71141434,-73.99718475,40.69581223,N
id2100361,2,30-06-16 15:56,1,-74.0045166,40.73781967,-73.99350739,40.74197006,N
id1011184,1,30-06-16 15:55,1,-73.95611572,40.77972412,-73.95549011,40.78553009,N
id3813949,2,30-06-16 15:55,1,-74.00211334,40.72998047,-73.99411774,40.75131989,N
id3930475,1,30-06-16 15:55,1,-73.97106171,40.76382446,-73.95822906,40.76636505,N
id3669608,2,30-06-16 15:53,1,-73.97332001,40.76369095,-73.99970245,40.7258606,N
id1803946,1,30-06-16 15:52,1,-73.97452545,40.75614929,-73.96412659,40.77080154,N
id0277003,2,30-06-16 15:51,1,-73.95514679,40.77999878,-73.96256256,40.76977921,N
id0011352,1,30-06-16 15:51,4,-73.9932785,40.75014114,-73.97577667,40.7617569,N
id1407687,2,30-06-16 15:51,1,-73.97589111,40.74494171,-73.9923172,40.73746109,N
id0939000,2,30-06-16 15:50,1,-73.95497894,40.76539993,-73.99458313,40.76337814,N
id2131949,1,30-06-16 15:50,1,-73.9752655,40.76107407,-73.99253845,40.72982788,N
id0491522,1,30-06-16 15:49,1,-73.9759903,40.78640747,-73.98119354,40.7783165,N
id0881025,2,30-06-16 15:49,1,-73.99272919,40.76908112,-74.0093689,40.7473793,N
id2584106,2,30-06-16 15:49,1,-73.88516998,40.77264023,-73.95362091,40.74422836,N
id2117584,1,30-06-16 15:48,1,-73.98174286,40.73668671,-73.99999237,40.72047806,N
id2264548,2,30-06-16 15:47,1,-73.98777771,40.73738098,-73.97003937,40.75569153,N
id0182981,2,30-06-16 15:47,1,-73.9876709,40.74116898,-73.97855377,40.78300858,N
id1686169,2,30-06-16 15:46,1,-73.9624176,40.77890015,-73.97728729,40.75838852,N
id0005765,2,30-06-16 15:46,2,-73.95863342,40.77841949,-73.97395325,40.75658035,N
id2518340,2,30-06-16 15:45,1,-73.99554443,40.7441597,-73.86174774,40.76839066,N
id2759316,1,30-06-16 15:45,1,-73.98345947,40.73016357,-73.97935486,40.74543381,N
id0309608,1,30-06-16 15:45,1,-73.96065521,40.77230072,-73.96367645,40.75730133,N
id1245151,2,30-06-16 15:45,1,-73.97734833,40.75878906,-73.99298096,40.736763,N
id3980182,1,30-06-16 15:44,1,-73.97769928,40.76429367,-73.9829483,40.76674271,N
id0653051,1,30-06-16 15:44,1,-73.96374512,40.75717545,-73.98861694,40.74610138,N
id2309225,2,30-06-16 15:43,1,-73.95558167,40.76396179,-73.96840668,40.75233078,N
id3257502,1,30-06-16 15:43,1,-73.97483826,40.76143265,-73.95552826,40.77589417,N
id3929610,1,30-06-16 15:43,1,-73.97889709,40.7858696,-73.97066498,40.79379272,N
id0891874,1,30-06-16 15:42,2,-73.98221588,40.77754593,-73.80290985,40.66384506,N
id0337665,2,30-06-16 15:42,1,-73.97368622,40.76329803,-73.98568726,40.74665833,N
id1851561,2,30-06-16 15:41,1,-73.95703888,40.77053833,-73.97544098,40.76522064,N
id1541520,2,30-06-16 15:41,5,-74.00613403,40.73321152,-73.99934387,40.72290421,N
id3916146,2,30-06-16 15:41,2,-73.86290741,40.76874161,-73.9187088,40.74800873,N
id1810665,2,30-06-16 15:40,1,-73.99462891,40.75859833,-73.87966156,40.77008057,N
id0270077,1,30-06-16 15:40,1,-73.96707916,40.77229691,-73.98738861,40.76577759,N
id2213319,2,30-06-16 15:40,1,-73.87307739,40.77398682,-73.90863037,40.85368347,N
id1206818,2,30-06-16 15:39,1,-73.96426392,40.77031708,-73.98178864,40.77787018,N
id3399771,2,30-06-16 15:39,1,-73.81905365,40.70764542,-73.97870636,40.7646904,N
id3837240,1,30-06-16 15:39,1,-73.90209198,40.76373291,-73.90209198,40.76373672,N
id2151615,1,30-06-16 15:39,1,-73.99951935,40.72239304,-73.98017883,40.77038193,N
id3495116,1,30-06-16 15:39,1,-73.86204529,40.76919937,-73.96835327,40.76499939,N
id1544238,1,30-06-16 15:38,1,-73.95587921,40.78144836,-73.97000122,40.7897644,N
id3961003,1,30-06-16 15:38,4,-73.97465515,40.75499725,-74.00315857,40.72692871,N
id2755182,2,30-06-16 15:38,1,-73.96485901,40.80318069,-73.97135925,40.79549026,N
id3305616,2,30-06-16 15:37,1,-73.97167206,40.74624252,-73.96414185,40.75457382,N
id1158140,1,30-06-16 15:37,1,-73.97843933,40.7829361,-73.96092224,40.76978302,N
id0926863,2,30-06-16 15:37,1,-73.99189758,40.75114822,-73.98184204,40.75848007,N
id0916081,2,30-06-16 15:37,1,-73.95200348,40.72314072,-73.92092896,40.73757935,N
id1584597,2,30-06-16 15:37,1,-73.96865082,40.76134872,-73.96756744,40.75586319,N
id1845811,2,30-06-16 15:37,1,-73.97606659,40.75730133,-73.95201111,40.76926041,N
id0284913,2,30-06-16 15:37,3,-73.99647522,40.73282623,-73.9916153,40.74452591,N
id0496079,2,30-06-16 15:36,5,-73.97975159,40.78641891,-73.96620178,40.80493927,N
id3325874,1,30-06-16 15:36,1,-73.95024109,40.77148438,-73.95536804,40.77944183,N
id1347393,1,30-06-16 15:35,1,-73.96943665,40.76621246,-73.96087646,40.79929733,N
id0183819,2,30-06-16 15:34,5,-73.99441528,40.7408371,-73.99169922,40.75812912,N
id2183208,2,30-06-16 15:33,1,-74.01152039,40.71463013,-73.99252319,40.75648117,N
id0526192,1,30-06-16 15:32,1,-73.96333313,40.77733231,-73.97226715,40.78143311,N
id0432037,1,30-06-16 15:31,1,-73.96395111,40.77095413,-73.95583344,40.76544189,N
id3350048,2,30-06-16 15:31,1,-74.00647736,40.73253632,-74.00210571,40.75575638,N
id0750034,2,30-06-16 15:31,1,-73.97673035,40.75351334,-73.98175049,40.78038025,N
id1447521,1,30-06-16 15:30,2,-73.97718811,40.78757858,-73.97293091,40.75540543,N
id0949659,2,30-06-16 15:30,3,-73.98132324,40.72914124,-73.95560455,40.70183182,N
id2292686,1,30-06-16 15:29,2,-73.99497986,40.74477768,-73.98273468,40.75531006,N
id0821440,2,30-06-16 15:29,6,-73.97151184,40.69799042,-73.98722839,40.69509125,N
id2116298,1,30-06-16 15:28,1,-73.95510864,40.78313446,-73.97007751,40.79952621,N
id2120368,1,30-06-16 15:28,1,-73.98628998,40.74010468,-73.97570801,40.74935532,N
id3250592,2,30-06-16 15:28,1,-73.94255829,40.79457092,-73.94290161,40.79000092,N
id0005272,2,30-06-16 15:27,1,-73.9730835,40.74113083,-74.01006317,40.70185852,N
id3923585,1,30-06-16 15:27,1,-73.95031738,40.77562714,-73.96186066,40.77355576,N
id2290566,2,30-06-16 15:27,3,-73.9801712,40.75999832,-73.9910965,40.73955154,N
id0042334,2,30-06-16 15:27,2,-73.97525024,40.77740097,-73.99681854,40.76020813,N
id1035542,1,30-06-16 15:27,1,-73.90390778,40.74124146,-73.885849,40.73819351,N
id0210618,2,30-06-16 15:26,1,-73.95877838,40.76401138,-73.96777344,40.76279831,N
id0851441,1,30-06-16 15:24,1,-73.96092224,40.75987244,-73.94645691,40.78113937,N
id3398675,1,30-06-16 15:24,1,-73.86276245,40.76889801,-73.9499588,40.78644562,N
id2883204,1,30-06-16 15:24,1,-73.99861908,40.74526596,-73.98282623,40.77177811,N
id3733475,1,30-06-16 15:23,1,-73.95558929,40.77242661,-73.96418762,40.77207184,N
id1432429,2,30-06-16 15:23,1,-73.98108673,40.76383972,-73.99006653,40.75091934,N
id2775956,2,30-06-16 15:23,5,-73.97841644,40.78621674,-73.98223877,40.78137589,N
id2446865,2,30-06-16 15:23,1,-73.97353363,40.76364136,-73.96302032,40.77519608,N
id2150494,1,30-06-16 15:22,1,-73.98696899,40.73942184,-73.974617,40.73537827,N
id1497835,2,30-06-16 15:22,1,-73.967453,40.75978851,-73.9592514,40.7716713,N
id2809665,2,30-06-16 15:22,1,-73.9848938,40.76708984,-73.98474884,40.78070831,N
id2132512,1,30-06-16 15:20,1,-73.97190857,40.7600441,-73.96949005,40.78546524,N
id3929543,2,30-06-16 15:19,1,-74.01544189,40.7140007,-73.99276733,40.75656891,N
id3262059,1,30-06-16 15:19,1,-73.96298981,40.77164841,-73.96794128,40.76863098,N
id0768376,1,30-06-16 15:19,1,-73.99149323,40.73496628,-73.99285889,40.71426773,N
id2579853,2,30-06-16 15:19,1,-73.98381042,40.7580986,-73.98792267,40.75437164,N
id3702574,2,30-06-16 15:18,6,-73.99584198,40.73259354,-73.98799133,40.74959183,N
id0792268,1,30-06-16 15:18,1,-73.87347412,40.77403641,-73.83399963,40.74681854,N
id0267872,2,30-06-16 15:18,6,-73.97812653,40.76250076,-73.86579895,40.77101135,N
id0166786,1,30-06-16 15:18,1,-73.97918701,40.78611374,-73.97930145,40.79119492,N
id2382599,2,30-06-16 15:18,1,-73.78977203,40.64337158,-73.96386719,40.77096176,N
id0082724,2,30-06-16 15:17,1,-73.96938324,40.76107025,-73.9825592,40.76634979,N
id2404707,2,30-06-16 15:17,1,-73.9624939,40.77883148,-73.99089813,40.75073242,N
id0732188,1,30-06-16 15:16,1,-73.98155975,40.77347565,-73.97024536,40.75859451,N
id2821789,2,30-06-16 15:16,5,-73.98712158,40.76186371,-73.99239349,40.76415634,N
id3119455,1,30-06-16 15:15,1,-73.99320984,40.74206161,-74.00813293,40.73806381,N
id2413046,2,30-06-16 15:15,1,-73.9807663,40.71425247,-74.00709534,40.7153511,N
id1653806,2,30-06-16 15:15,1,-73.99106598,40.75458145,-73.99195099,40.74476624,N
id1046143,2,30-06-16 15:15,1,-73.98799896,40.76488113,-73.98938751,40.74343109,N
id3143511,2,30-06-16 15:14,4,-74.01326752,40.70450974,-73.99452209,40.72851181,N
id0197807,2,30-06-16 15:14,1,-73.9905777,40.75053024,-73.97802734,40.7388916,N
id3760139,1,30-06-16 15:14,1,-73.98725891,40.76576996,-73.98906708,40.76306152,N
id0199656,2,30-06-16 15:13,1,-73.99287415,40.73669052,-73.98950195,40.74700165,N
id0353119,1,30-06-16 15:13,1,-73.97536469,40.75676727,-73.98442841,40.76753616,N
id2298152,2,30-06-16 15:13,2,-73.99443817,40.73204422,-74.00144958,40.72616577,N
id0500914,1,30-06-16 15:13,1,-73.94288635,40.79427338,-73.93796539,40.80103302,N
id1548405,1,30-06-16 15:12,1,-73.99067688,40.73993683,-73.99438477,40.74489594,N
id2449226,1,30-06-16 15:11,1,-73.93847656,40.74962997,-73.92782593,40.74425125,N
id2838329,2,30-06-16 15:11,3,-73.95867157,40.78055954,-73.98252869,40.77809143,N
id0370839,1,30-06-16 15:11,4,-73.99131775,40.75001907,-73.9774704,40.76495743,N
id2739493,2,30-06-16 15:11,6,-73.97318268,40.79296112,-73.98223877,40.77429962,N
id0796805,1,30-06-16 15:10,1,-73.9713974,40.7570076,-73.98461151,40.72020721,N
id1978056,2,30-06-16 15:10,1,-74.00650024,40.74861908,-73.88169098,40.76742172,N
id1425747,1,30-06-16 15:09,1,-73.95557404,40.77243423,-73.98143768,40.75231934,N
id1925797,1,30-06-16 15:08,1,-73.97944641,40.75988388,-73.96495056,40.77125168,N
id2697546,2,30-06-16 15:07,2,-74.00765991,40.7428093,-74.01067352,40.71741104,N
id1662507,2,30-06-16 15:07,4,-73.97654724,40.78059006,-73.99221039,40.73849869,N
id2121407,1,30-06-16 15:07,2,-73.98715973,40.74234772,-73.87085724,40.77246857,N
id3175360,2,30-06-16 15:07,1,-73.96080017,40.757061,-73.96855927,40.75531006,N
id3371799,1,30-06-16 15:07,1,-73.99077606,40.73363113,-74.0009079,40.72919083,N
id2634136,2,30-06-16 15:06,1,-73.99132538,40.74944305,-73.99429321,40.73802185,N
id0004145,2,30-06-16 15:06,1,-73.98085022,40.73744965,-73.98219299,40.74568176,N
id2618067,1,30-06-16 15:05,1,-73.95736694,40.76560211,-73.97505188,40.7568512,N
id2255275,1,30-06-16 15:05,1,-73.98127747,40.77997589,-73.97894287,40.7741127,N
id3839191,2,30-06-16 15:04,1,-74.00538635,40.75118637,-73.99893188,40.74143982,N
id3650773,2,30-06-16 15:04,1,-73.98500824,40.73628998,-73.97763062,40.73884964,N
id2853735,2,30-06-16 15:04,1,-73.98938751,40.75828171,-73.98083496,40.75932312,N
id2481722,1,30-06-16 15:04,2,-73.99552155,40.76467514,-73.98603821,40.75893784,N
id3924044,1,30-06-16 15:03,1,-73.97457886,40.75928116,-73.9644165,40.77334213,N
id0522731,2,30-06-16 15:02,1,-73.98134613,40.78087234,-73.98526001,40.76826477,N
id1641078,2,30-06-16 15:02,5,-73.97525787,40.76525879,-73.96881104,40.78609848,N
id2775789,2,30-06-16 15:02,1,-74.00434875,40.74238968,-73.98465729,40.78239059,N
id2063710,2,30-06-16 15:02,5,-74.01113129,40.71327972,-73.78195953,40.64435959,N
id1709336,1,30-06-16 15:02,1,-73.99524689,40.74981689,-73.97988892,40.7559433,N
id1128354,2,30-06-16 15:01,1,-73.97264099,40.7585907,-73.9654007,40.76887131,N
id3443731,2,30-06-16 15:01,1,-73.95904541,40.777668,-73.96316528,40.77186966,N
id2300807,2,30-06-16 15:01,1,-73.98538971,40.74106979,-73.99774933,40.74522018,N
id2938936,2,30-06-16 15:00,1,-74.00708771,40.71442032,-74.0120697,40.71691132,N
id2106474,1,30-06-16 15:00,1,-73.94898987,40.77344513,-73.9644928,40.76723862,N
id2718886,1,30-06-16 14:59,1,-73.97963715,40.76621246,-73.97573853,40.76288223,N
id3757083,2,30-06-16 14:59,2,-73.7901001,40.64692307,-73.98736572,40.76039886,N
id0795581,1,30-06-16 14:59,1,-73.95609283,40.76755905,-73.94564056,40.77854538,N
id1055499,1,30-06-16 14:56,1,-73.95931244,40.77419281,-73.97782898,40.72943878,N
id3250188,1,30-06-16 14:56,2,-73.98934174,40.77360153,-73.97192383,40.78978729,N
id1340596,1,30-06-16 14:56,1,-73.99755096,40.726017,-74.00534058,40.728302,N
id3960729,2,30-06-16 14:56,1,-73.95413971,40.68503189,-73.97332764,40.69572067,N
id2829019,2,30-06-16 14:55,2,-73.9948349,40.72792816,-73.99224091,40.74910736,N
id1211394,2,30-06-16 14:55,1,-73.9832077,40.75986481,-73.9773941,40.75343323,N
id1393998,1,30-06-16 14:54,3,-73.97251129,40.7436409,-73.94358826,40.80100632,N
id2389101,2,30-06-16 14:54,1,-73.97371674,40.76468658,-73.96278381,40.77825165,N
id1555060,2,30-06-16 14:54,1,-73.96401978,40.77360916,-73.94061279,40.81427002,N
id1026747,2,30-06-16 14:54,1,-74.002388,40.74990845,-73.98313141,40.76580048,N
id0348322,1,30-06-16 14:54,1,-73.99501801,40.74016953,-73.97885895,40.76018524,N
id2036302,2,30-06-16 14:54,1,-73.97116089,40.76131058,-73.96723938,40.77083969,N
id3480557,2,30-06-16 14:54,3,-74.0011673,40.71635056,-73.98069763,40.75067139,N
id2597255,2,30-06-16 14:53,5,-73.97612,40.73985672,-73.94443512,40.79999161,N
id1625032,2,30-06-16 14:53,2,-73.96552277,40.77170181,-73.94734955,40.77133942,N
id2503916,1,30-06-16 14:52,1,-73.97335815,40.76331329,-73.97810364,40.75379562,N
id1573082,2,30-06-16 14:52,1,-73.99031067,40.73159409,-73.98083496,40.74200821,N
id2427530,1,30-06-16 14:52,1,-73.86282349,40.7686615,-73.90708923,40.67544556,N
id0585939,1,30-06-16 14:52,1,-74.00154114,40.74610901,-73.99090576,40.74132538,N
